tempcode,placeid,place23cd,placesort,place23nm,splitind,descnm,ctyhistnm,cty61nm,cty91nm,ctyltnm,ctry23nm,cty23cd,cty23nm,lad61nm,lad61desc,lad91nm,lad91desc,lad23cd,lad23nm,lad23desc,ced23cd,wd23cd,par23cd,hlth23cd,hlth23nm,regd23cd,regd23nm,rgn23cd,rgn23nm,npark23cd,npark23nm,bua22cd,pcon23cd,pcon23nm,eer23cd,eer23nm,pfa23cd,pfa23nm,gridgb1m,gridgb1e,gridgb1n,grid1km,lat,long,origin,reason,confidence
59279,74184,IPN0077802,Whifflet,Whifflet,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,Ninth,LD,Strathclyde,DIST,S12000050,North Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000011,"Coatbridge, Chryston and Bellshill",S15000001,Scotland,S23000009,Scotland,2741730664206.0,274173.0,664206.0,NS7464,55.854574,-4.011612,Scots,"Whifflet appears to be a Scots formation. The element 'whiff' could be related to Scots 'quhiff' meaning 'puff of wind/air', with the diminutive suffix '-let'. This type of descriptive toponymic formation is characteristic of Scots naming patterns, possibly describing a windy location or clearing.",Medium
6467,8341,IPN0008765,Brawlbin,Brawlbin,0,LOC,Caithness,Caithness,Highland,Caithness,Scotland,,,Western,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,3074360957811.0,307436.0,957811.0,ND0757,58.498601,-3.58988,Scottish Gaelic,Brawlbin likely derives from Scottish Gaelic elements. The second element 'bin' likely comes from 'beinn' meaning 'mountain/hill'. The first element 'brawl' could be a corruption of 'braigh' (upland/brae) or 'breac' (speckled). The combination suggesting 'speckled mountain' or 'upland hill' is typical of Gaelic hill-naming patterns.,Medium
28610,35791,IPN0037608,Keig,Keig,0,LOC,Aberdeenshire,Aberdeen,Grampian,Aberdeenshire,Scotland,,,Alford,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000037,Gordon,S15000001,Scotland,S23000009,Scotland,3614470819411.0,361447.0,819411.0,NJ6119,57.263713,-2.6408,Scottish Gaelic,"Keig appears to derive from Scottish Gaelic 'ceag' meaning 'cleft' or 'chasm', likely referring to a geographical feature in the landscape. The simple, single-syllable form and its reference to topographical features is characteristic of ancient Gaelic place names. The location in Aberdeenshire, an area with strong Gaelic heritage, supports this etymology.",High
13924,17660,IPN0018542,Crosbost,Crosbost,0,LOC,Ross-shire,Ross and Cromarty,,Western Isles,Scotland,,,Lewis,LD,Western Isles,IA,S12000013,Na h-Eileanan Siar,CA,,,,S08000028,Western Isles,,,S99999999,,,,,S14000027,Na h-Eileanan an Iar,S15000001,Scotland,S23000009,Scotland,1390770924657.0,139077.0,924657.0,NB3924,58.133553,-6.434285,Norse,"Crosbost shows clear Norse etymology: 'kross' (cross) + 'bólstaðr' (farm/settlement). The -bost suffix is a common Norse element in Scottish place names, particularly in the Western Isles and Hebrides, derived from Old Norse 'bólstaðr'. This pattern is very typical of Viking settlement areas.",High
20670,26068,IPN0027389,Garthspool,Garthspool,0,LOC,Shetland,Zetland,,Shetland,Scotland,,,Lerwick,LD,Shetland,IA,S12000027,Shetland Islands,CA,,,,S08000026,Shetland,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,4470181141839.0,447018.0,1141839.0,HU4741,60.158336,-1.154818,Norse,Garthspool combines Norse elements: 'garðr' (enclosure/yard) + 'pool' (from Norse 'pollr'). The medial 's' is a common possessive form in Norse place names. This type of compound name is particularly common in Shetland and Orkney where Norse influence was strongest.,High
17052,21630,IPN0022760,Easthoulland,East Houlland,0,LOC,Shetland,Zetland,,Shetland,Scotland,,,Sandsting,LD,Shetland,IA,S12000027,Shetland Islands,CA,,,,S08000026,Shetland,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,4345541153570.0,434554.0,1153570.0,HU3453,60.2649,-1.377341,Norse,"Easthoulland contains Norse 'houlland' from Old Norse 'háland' meaning high land, with the English directional prefix 'east-'. The retention of 'houlland' is particularly characteristic of Shetland toponymy, where Norse influence remained strong. The compound form with an English modifier is common in later adaptations.",High
5653,7267,IPN0007632,Borve,Borve,0,LOC,Inverness-shire,Inverness,,Western Isles,Scotland,,,Harris,LD,Western Isles,IA,S12000013,Na h-Eileanan Siar,CA,,,,S08000028,Western Isles,,,S99999999,,,,,S14000027,Na h-Eileanan an Iar,S15000001,Scotland,S23000009,Scotland,1034840894885.0,103484.0,894885.0,NG0394,57.844757,-6.999085,Norse,"Borve derives from Old Norse 'borg' meaning 'fort' or 'stronghold', with the '-ve' being a common Norse phonetic evolution. This is a very common place name element in Norse-influenced areas of Scotland, particularly in the Western Isles and coastal regions where Norse settlements were prevalent.",High
37264,46522,IPN0048853,Mosstodloch,Mosstodloch,0,LOC,Morayshire,Moray,Grampian,Moray,Scotland,,,Fochabers,LD,Grampian,DIST,S12000020,Moray,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000046,Moray,S15000001,Scotland,S23000009,Scotland,3328450859945.0,332845.0,859945.0,NJ3259,57.62443,-3.126026,Scots,"Mosstodloch combines Scots 'moss' (boggy ground) with possible elements 'tod' (fox) and 'loch' (lake). While 'loch' is Gaelic in ultimate origin, the compound formation and presence of 'moss' suggests this is a Scots formation, likely dating to the medieval or early modern period.",Medium
14350,18163,IPN0019063,Culkeindrumbeg,Culkein Drumbeg,0,LOC,Sutherland,Sutherland,Highland,Sutherland,Scotland,,,Assynt,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,2113010933654.0,211301.0,933654.0,NC1133,58.250976,-5.217268,Scottish Gaelic,"Culkeindrumbeg contains multiple Gaelic elements: 'cul' (back), 'drum' (ridge), and the diminutive suffix '-beg' (small). The compound structure and these elements are characteristically Gaelic, and the name likely describes a small ridge or back-lying settlement. The '-beg' suffix is particularly diagnostic of Gaelic origin.",High
12526,15954,IPN0016754,Comelybank,Comely Bank,0,LOC,Midlothian,City of Edinburgh,Lothian,City of Edinburgh,Scotland,,,Edinburgh,LD,Lothian,DIST,S12000036,City of Edinburgh,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000023,Edinburgh North and Leith,S15000001,Scotland,S23000009,Scotland,3238370674693.0,323837.0,674693.0,NT2374,55.959187,-3.221481,English,Comelybank is a compound of English elements: 'comely' (meaning pleasant or attractive) + 'bank' (a slope or raised ground). The straightforward descriptive nature and English vocabulary suggests this is a relatively modern name formation typical of post-medieval settlement naming patterns.,High
22495,28238,IPN0029736,Greengairs,Greengairs,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,Ninth,LD,Strathclyde,DIST,S12000050,North Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000003,Airdrie and Shotts,S15000001,Scotland,S23000009,Scotland,2787380670661.0,278738.0,670661.0,NS7870,55.913708,-3.94163,Scots,"Greengairs combines Scots elements: 'green' (which is common in Scots place names) + 'gairs' from Scots 'gair' meaning a triangular piece of land or strip of grass. This type of descriptive agricultural terminology is characteristic of Scots naming patterns, particularly in the Lowlands.",High
22540,28331,IPN0029831,Greenlaw,Greenlaw,0,LOC,Berwickshire,Berwick,Borders,Berwickshire,Scotland,,,Middle,LD,Borders,DIST,S12000026,Scottish Borders,CA,,,,S08000016,Borders,,,S99999999,,,,,S14000008,"Berwickshire, Roxburgh and Selkirk",S15000001,Scotland,S23000009,Scotland,3710890646021.0,371089.0,646021.0,NT7146,55.70676,-2.461638,Scots,"Greenlaw combines the Scots/English 'green' with 'law' from Old English 'hlāw' meaning hill, which evolved into Scots 'law'. This is a very common element in Scottish toponymy, particularly in the Borders region, referring to a hill. The combination is typical of Scots place-naming patterns describing topographical features.",High
10959,13970,IPN0014709,Chirnsidebridge,Chirnsidebridge,0,LOC,Berwickshire,Berwick,Borders,Berwickshire,Scotland,,,East,LD,Borders,DIST,S12000026,Scottish Borders,CA,,,,S08000016,Borders,,,S99999999,,,,,S14000008,"Berwickshire, Roxburgh and Selkirk",S15000001,Scotland,S23000009,Scotland,3852820656565.0,385282.0,656565.0,NT8556,55.802139,-2.236359,Scots,"Chirnside is a compound of Scots elements: 'chirn' (related to Old English 'cweorn' meaning mill) + 'side' (hillside). The '-bridge' suffix is a later English addition referring to a crossing point. The name likely refers to a mill on a hillside, typical of Scots naming patterns.",High
29698,37327,IPN0039231,Kirkurd,Kirkurd,0,LOC,Peeblesshire,Peebles,Borders,Tweeddale,Scotland,,,Linton,LD,Borders,DIST,S12000026,Scottish Borders,CA,,,,S08000016,Borders,,,S99999999,,,,,S14000014,"Dumfriesshire, Clydesdale and Tweeddale",S15000001,Scotland,S23000009,Scotland,3124580644360.0,312458.0,644360.0,NT1244,55.684791,-3.393901,Scots,"Kirkurd combines 'kirk' (church, from Old Norse 'kirkja' but thoroughly integrated into Scots) with 'urd' (possibly from an older personal name or geographic feature). The 'kirk-' prefix is extremely common in Scots place names, particularly in southern Scotland where Scots language influence was strongest.",High
503,632,IPN0000677,Aikerness,Aikerness,0,LOC,Orkney,Orkney,,Orkney,Scotland,,,Westray,LD,Orkney,IA,S12000023,Orkney Islands,CA,,,,S08000025,Orkney,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,3453911051754.0,345391.0,1051754.0,HY4551,59.348561,-2.961992,Norse,Aikerness shows classic Norse toponymic elements: 'aiker' (from Old Norse 'akr' meaning field or cultivated land) + 'ness' (from Old Norse 'nes' meaning headland or promontory). This pattern is particularly common in Orkney and other areas of strong Norse settlement in Scotland.,High
45662,106642,IPN0114428,Riverside,Riverside,0,LOC,Lanarkshire,City of Glasgow,Strathclyde,City of Glasgow,Scotland,,,Govan,LD,Strathclyde,DIST,S12000049,Glasgow City,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000035,Glasgow South West,S15000001,Scotland,S23000009,Scotland,2562140665185.0,256214.0,665185.0,NS5665,55.85834,-4.298774,English,Riverside is a straightforward English compound word combining 'river' and 'side'. This descriptive topographical name follows standard English naming patterns and is likely a relatively modern name describing a settlement's location beside a river.,High
41202,51506,IPN0054112,Paithnick,Paithnick,0,LOC,Banffshire,Banff,Grampian,Banffshire,Scotland,,,Keith,LD,Grampian,DIST,S12000020,Moray,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000046,Moray,S15000001,Scotland,S23000009,Scotland,3473410853862.0,347341.0,853862.0,NJ4753,57.571725,-2.882038,Scottish Gaelic,"Paithnick appears to potentially have Gaelic elements, possibly derived from 'path' (grassland) with a diminutive suffix '-nick', though the exact etymology is unclear. The spelling pattern is unusual and could be a corrupted form of an older Gaelic name. Without more historical context, classification is tentative.",Low
35914,44894,IPN0047155,Methven,Methven,0,LOC,Perthshire,Perth,Tayside,Perth and Kinross,Scotland,,,Perth,LD,Tayside,DIST,S12000048,Perth and Kinross,CA,,,,S08000030,Tayside,,,S99999999,,,,,S14000050,Ochil and South Perthshire,S15000001,Scotland,S23000009,Scotland,3025250725914.0,302525.0,725914.0,NO0225,56.415344,-3.581518,Scottish Gaelic,"Methven likely derives from the Gaelic 'Meadhbhan', possibly meaning 'middle place' or related to 'meadh' (middle). The name appears in historical records as 'Methfen' and has been associated with the ancient kingdom of Strathclyde. The transformation from Gaelic to its current form follows typical phonetic evolution patterns in Scottish toponymy.",Medium
29120,36494,IPN0038341,Kilninian,Kilninian,0,LOC,Argyllshire,Argyll,Strathclyde,Argyll and Bute,Scotland,,,Mull,LD,Strathclyde,DIST,S12000035,Argyll and Bute,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000005,Argyll and Bute,S15000001,Scotland,S23000009,Scotland,1398470745729.0,139847.0,745729.0,NM3945,56.531334,-6.23244,Scottish Gaelic,"Kilninian shows clear Gaelic origins with 'Kil-' (from 'Cill-' meaning church) as a common prefix in Scottish ecclesiastical place names. The second element 'ninian' likely refers to St. Ninian, an early Christian missionary in Scotland, making this a typical Gaelic ecclesiastical toponymic construction meaning 'Church of Ninian'.",High
15012,18901,IPN0019833,Darnick,Darnick,0,LOC,Roxburghshire,Roxburgh,Borders,"Roxburgh, Ettrick and Lauderdale",Scotland,,,Melrose,LD,Borders,DIST,S12000026,Scottish Borders,CA,,,,S08000016,Borders,,,S99999999,,,,,S14000008,"Berwickshire, Roxburgh and Selkirk",S15000001,Scotland,S23000009,Scotland,3532530634157.0,353253.0,634157.0,NT5334,55.598776,-2.74342,Norse,"Darnick appears to contain the Norse element '-wick' (from Old Norse 'vík' meaning bay or creek) as its suffix. The 'Dar-' element is less clear but could be from Old Norse 'dyr' (deer) or 'dar' (dark). The combination of these elements suggests Norse influence, though some Scots modification may have occurred.",Medium
37654,46978,IPN0049321,Muthill,Muthill,0,LOC,Perthshire,Perth,Tayside,Perth and Kinross,Scotland,,,Central,LD,Tayside,DIST,S12000048,Perth and Kinross,CA,,,,S08000030,Tayside,,,S99999999,,,,,S14000050,Ochil and South Perthshire,S15000001,Scotland,S23000009,Scotland,2867960717031.0,286796.0,717031.0,NN8617,56.332068,-3.832487,Scots,"Muthill likely derives from Scots/Anglo-Saxon elements, possibly from 'moot' or 'mot' (meeting place) + 'hill'. The spelling has evolved through Scots phonetic patterns. This combination suggesting a meeting or assembly place on a hill was common in medieval Scottish settlements, particularly in lowland areas where Scots language dominated.",Medium
306,398,IPN0000435,Achnacarry,Achnacarry,0,LOC,Inverness-shire,Inverness,Highland,Inverness,Scotland,,,Lochaber,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,2175260787906.0,217526.0,787906.0,NN1787,56.946307,-5.001556,Scottish Gaelic,"Achnacarry comes from Gaelic 'Achadh na Cairidh', meaning 'field of the fishing weir/trap'. 'Achadh' (field) is a very common Gaelic toponymic element, and the structure 'achadh na + noun' is a typical Gaelic place name formation. The location in the Highlands further supports Gaelic origin.",High
13547,17173,IPN0018038,Cranhill,Cranhill,0,LOC,Lanarkshire,City of Glasgow,Strathclyde,City of Glasgow,Scotland,,,Glasgow,LD,Strathclyde,DIST,S12000049,Glasgow City,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000030,Glasgow East,S15000001,Scotland,S23000009,Scotland,2645190665779.0,264519.0,665779.0,NS6465,55.86608,-4.166497,Scots,"Cranhill appears to be a compound of Scots 'cran' (crane bird, or possibly crane/mechanical device) + 'hill'. The straightforward descriptive nature and Germanic structure suggests Scots rather than Gaelic origin. Located in Glasgow area where Scots influence was strong.",Medium
16123,20303,IPN0021329,Dreghorn,Dreghorn,0,LOC,Midlothian,City of Edinburgh,Lothian,City of Edinburgh,Scotland,,,Edinburgh,LD,Lothian,DIST,S12000036,City of Edinburgh,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000025,Edinburgh South West,S15000001,Scotland,S23000009,Scotland,3226440668682.0,322644.0,668682.0,NT2268,55.905001,-3.238858,Scots,Dreghorn combines Scots elements: likely 'dreg' (meaning muddy/boggy) or possibly 'draig' (dragon) + 'horn' (projecting piece of land/corner). The phonology and structure are characteristic of Scots toponyms. The '-horn' element is common in Lowland Scottish place names of Scots origin.,High
20981,26418,IPN0027753,Gillen,Gillen,0,LOC,Inverness-shire,Inverness,Highland,Ross and Cromarty,Scotland,,,Skye,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1267330859764.0,126733.0,859764.0,NG2659,57.545116,-6.568904,Scottish Gaelic,"Gillen could derive from Scottish Gaelic 'gille' meaning 'servant' or 'boy', with a diminutive ending. However, without more geographical context and historical forms, this is speculative. Could also be a variant of Gillan or Gilzean.",Low
49993,63010,IPN0066175,Stcatherines,St Catherines,0,LOC,Argyllshire,Argyll,Strathclyde,Argyll and Bute,Scotland,,,Cowal,LD,Strathclyde,DIST,S12000035,Argyll and Bute,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000005,Argyll and Bute,S15000001,Scotland,S23000009,Scotland,2121720707458.0,212172.0,707458.0,NN1207,56.222473,-5.03106,English,"Stcatherines is clearly derived from 'St Catherine's', a religious dedication to Saint Catherine. The fusion of 'St' with the main element is a common orthographic variant in Scottish place names. Religious dedications in this form typically date from medieval Christian foundations.",High
35742,44677,IPN0046924,Memus,Memus,0,LOC,Angus,Angus,Tayside,Angus,Scotland,,,Kirriemuir,LD,Tayside,DIST,S12000041,Angus,CA,,,,S08000030,Tayside,,,S99999999,,,,,S14000004,Angus,S15000001,Scotland,S23000009,Scotland,3426280759085.0,342628.0,759085.0,NO4259,56.719889,-2.939003,Unsure,"Memus is an unusual name with unclear etymology. Without historical forms or precise location details, it's difficult to determine its linguistic origin. Could potentially be a corrupted form of a Gaelic name, but no clear linguistic elements are identifiable from known Scottish toponymic patterns.",Low
17505,22132,IPN0023300,Eckford,Eckford,0,LOC,Roxburghshire,Roxburgh,Borders,"Roxburgh, Ettrick and Lauderdale",Scotland,,,Kelso,LD,Borders,DIST,S12000026,Scottish Borders,CA,,,,S08000016,Borders,,,S99999999,,,,,S14000008,"Berwickshire, Roxburgh and Selkirk",S15000001,Scotland,S23000009,Scotland,3709260626188.0,370926.0,626188.0,NT7026,55.528554,-2.46213,Scots,"Eckford combines Old English 'eck' (oak) with 'ford' (river crossing), typical of Scots/Anglo-Saxon settlement naming patterns. The -ford suffix is a common Germanic element in Scottish place names, and the presence of oak trees was often noted in medieval settlement names.",High
