tempcode,placeid,place23cd,placesort,place23nm,splitind,descnm,ctyhistnm,cty61nm,cty91nm,ctyltnm,ctry23nm,cty23cd,cty23nm,lad61nm,lad61desc,lad91nm,lad91desc,lad23cd,lad23nm,lad23desc,ced23cd,wd23cd,par23cd,hlth23cd,hlth23nm,regd23cd,regd23nm,rgn23cd,rgn23nm,npark23cd,npark23nm,bua22cd,pcon23cd,pcon23nm,eer23cd,eer23nm,pfa23cd,pfa23nm,gridgb1m,gridgb1e,gridgb1n,grid1km,lat,long,origin,reason,confidence
28610,35791,IPN0037608,Keig,Keig,0,LOC,Aberdeenshire,Aberdeen,Grampian,Aberdeenshire,Scotland,,,Alford,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000037,Gordon,S15000001,Scotland,S23000009,Scotland,3614470819411.0,361447.0,819411.0,NJ6119,57.263713,-2.6408,Scottish Gaelic,"Keig is clearly from Scottish Gaelic 'caeg' or 'ceig', meaning 'a cleft' or 'narrow pass'. This is a straightforward Gaelic topographic term that has undergone minimal phonetic change, typical of Highland and Aberdeenshire place names where Gaelic influence remained strong.",High
13924,17660,IPN0018542,Crosbost,Crosbost,0,LOC,Ross-shire,Ross and Cromarty,,Western Isles,Scotland,,,Lewis,LD,Western Isles,IA,S12000013,Na h-Eileanan Siar,CA,,,,S08000028,Western Isles,,,S99999999,,,,,S14000027,Na h-Eileanan an Iar,S15000001,Scotland,S23000009,Scotland,1390770924657.0,139077.0,924657.0,NB3924,58.133553,-6.434285,Norse,"The element '-bost' is a well-documented Norse toponymic suffix meaning 'farm' or 'dwelling place', commonly found in Hebridean and northern Scottish place names. 'Cros-' likely derives from Old Norse 'kross' meaning 'cross', making this 'cross farm' or 'farm by the cross'.",High
20670,26068,IPN0027389,Garthspool,Garthspool,0,LOC,Shetland,Zetland,,Shetland,Scotland,,,Lerwick,LD,Shetland,IA,S12000027,Shetland Islands,CA,,,,S08000026,Shetland,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,4470181141839.0,447018.0,1141839.0,HU4741,60.158336,-1.154818,Scots,"This appears to be a hybrid formation combining 'garth' (from Old Norse 'garðr' meaning 'enclosure' or 'yard') with 'spool' (from Scots/English, possibly relating to a pool or water feature). The combination suggests Scots linguistic influence integrating earlier Norse elements.",Medium
17052,21630,IPN0022760,Easthoulland,East Houlland,0,LOC,Shetland,Zetland,,Shetland,Scotland,,,Sandsting,LD,Shetland,IA,S12000027,Shetland Islands,CA,,,,S08000026,Shetland,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,4345541153570.0,434554.0,1153570.0,HU3453,60.2649,-1.377341,Scots,"Clear Scots formation with 'East-' directional prefix and '-land' suffix, both Germanic/Anglo-Saxon elements. 'Houl' likely derives from Scots 'howl' or 'howe' meaning 'hollow' or 'hill', making this 'eastern hollow land' or 'land east of the hollow'.",High
5653,7267,IPN0007632,Borve,Borve,0,LOC,Inverness-shire,Inverness,,Western Isles,Scotland,,,Harris,LD,Western Isles,IA,S12000013,Na h-Eileanan Siar,CA,,,,S08000028,Western Isles,,,S99999999,,,,,S14000027,Na h-Eileanan an Iar,S15000001,Scotland,S23000009,Scotland,1034840894885.0,103484.0,894885.0,NG0394,57.844757,-6.999085,Norse,"Borve derives from Old Norse 'borg' meaning fortress or fortified place. This is a common Norse settlement name found throughout the Hebrides and northern Scotland, reflecting Viking settlement patterns from the 9th-11th centuries. The phonetic development from 'borg' to 'borve' follows typical Gaelic adaptation of Norse toponyms.",High
37264,46522,IPN0048853,Mosstodloch,Mosstodloch,0,LOC,Morayshire,Moray,Grampian,Moray,Scotland,,,Fochabers,LD,Grampian,DIST,S12000020,Moray,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000046,Moray,S15000001,Scotland,S23000009,Scotland,3328450859945.0,332845.0,859945.0,NJ3259,57.62443,-3.126026,Scots,"Mosstodloch is a compound Scots name meaning 'moss to the loch' - 'moss' (boggy ground), 'tod' (preposition 'to'), and 'loch' (lake). This reflects Lowland Scots linguistic patterns where Germanic elements combine with Gaelic 'loch'. The structure indicates post-medieval Scots settlement naming conventions in areas of bog reclamation near water bodies.",High
14350,18163,IPN0019063,Culkeindrumbeg,Culkein Drumbeg,0,LOC,Sutherland,Sutherland,Highland,Sutherland,Scotland,,,Assynt,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,2113010933654.0,211301.0,933654.0,NC1133,58.250976,-5.217268,Scottish Gaelic,"Culkeindrumbeg contains multiple Gaelic elements: 'cuil' (nook/corner), 'ceann' (head/end), 'druim' (ridge), and 'beag' (small). The suffix '-beg' is a classic Gaelic diminutive. This compound name describes topographical features in typical Gaelic fashion - 'the small ridge at the head of the nook' - representing ancient Gaelic settlement and landscape description patterns.",High
12526,15954,IPN0016754,Comelybank,Comely Bank,0,LOC,Midlothian,City of Edinburgh,Lothian,City of Edinburgh,Scotland,,,Edinburgh,LD,Lothian,DIST,S12000036,City of Edinburgh,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000023,Edinburgh North and Leith,S15000001,Scotland,S23000009,Scotland,3238370674693.0,323837.0,674693.0,NT2374,55.959187,-3.221481,Scots,"Contains 'Comely' (Scots/English adjective meaning pleasant/attractive) + 'bank' (Germanic element referring to hillside or river bank). This is a descriptive compound typical of Scots toponymy, likely referring to a pleasant hillside or river bank location.",High
22495,28238,IPN0029736,Greengairs,Greengairs,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,Ninth,LD,Strathclyde,DIST,S12000050,North Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000003,Airdrie and Shotts,S15000001,Scotland,S23000009,Scotland,2787380670661.0,278738.0,670661.0,NS7870,55.913708,-3.94163,Scots,"Compound of 'Green' (English/Scots color adjective) + 'gairs' (Scots plural of 'gar', meaning triangular piece of land or gore). This follows typical Scots toponymic patterns describing landscape features, referring to green triangular plots of land.",High
22540,28331,IPN0029831,Greenlaw,Greenlaw,0,LOC,Berwickshire,Berwick,Borders,Berwickshire,Scotland,,,Middle,LD,Borders,DIST,S12000026,Scottish Borders,CA,,,,S08000016,Borders,,,S99999999,,,,,S14000008,"Berwickshire, Roxburgh and Selkirk",S15000001,Scotland,S23000009,Scotland,3710890646021.0,371089.0,646021.0,NT7146,55.70676,-2.461638,Scots,"Compound of 'Green' (English/Scots color adjective) + 'law' (Scots term from Old English 'hlaw' meaning hill or mound). This is a classic Scots toponymic formation describing a green hill, very common throughout Lowland Scotland.",High
10959,13970,IPN0014709,Chirnsidebridge,Chirnsidebridge,0,LOC,Berwickshire,Berwick,Borders,Berwickshire,Scotland,,,East,LD,Borders,DIST,S12000026,Scottish Borders,CA,,,,S08000016,Borders,,,S99999999,,,,,S14000008,"Berwickshire, Roxburgh and Selkirk",S15000001,Scotland,S23000009,Scotland,3852820656565.0,385282.0,656565.0,NT8556,55.802139,-2.236359,Scots,"Compound name: 'Chirnside' (Scots settlement name meaning 'church side' from Old English cirice + side) + 'bridge' (English). The base settlement name follows Anglo-Saxon/Scots linguistic patterns with Germanic elements, located in the Borders region where Scots/English influence dominated.",High
29698,37327,IPN0039231,Kirkurd,Kirkurd,0,LOC,Peeblesshire,Peebles,Borders,Tweeddale,Scotland,,,Linton,LD,Borders,DIST,S12000026,Scottish Borders,CA,,,,S08000016,Borders,,,S99999999,,,,,S14000014,"Dumfriesshire, Clydesdale and Tweeddale",S15000001,Scotland,S23000009,Scotland,3124580644360.0,312458.0,644360.0,NT1244,55.684791,-3.393901,Scots,"Compound of 'Kirk' (Scots form of Old Norse kirkja/Old English cirice meaning 'church') + 'urd' (likely from Old English weorð meaning 'enclosure' or 'farm'). Typical Scots toponymic pattern combining ecclesiastical and settlement elements, common in southern Scotland.",High
503,632,IPN0000677,Aikerness,Aikerness,0,LOC,Orkney,Orkney,,Orkney,Scotland,,,Westray,LD,Orkney,IA,S12000023,Orkney Islands,CA,,,,S08000025,Orkney,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,3453911051754.0,345391.0,1051754.0,HY4551,59.348561,-2.961992,Norse,"Contains '-ness' (Old Norse nes meaning 'headland' or 'promontory') which is a characteristic Norse toponymic element. 'Aiker' could derive from Old Norse akr (field/acre). The combination suggests Norse settlement influence, though without county information, geographic context is limited.",Medium
45662,106642,IPN0114428,Riverside,Riverside,0,LOC,Lanarkshire,City of Glasgow,Strathclyde,City of Glasgow,Scotland,,,Govan,LD,Strathclyde,DIST,S12000049,Glasgow City,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000035,Glasgow South West,S15000001,Scotland,S23000009,Scotland,2562140665185.0,256214.0,665185.0,NS5665,55.85834,-4.298774,English,"Clear English compound of 'river' + 'side', indicating a settlement beside a river. This is a straightforward English toponymic formation with no Celtic or Norse elements present.",High
41202,51506,IPN0054112,Paithnick,Paithnick,0,LOC,Banffshire,Banff,Grampian,Banffshire,Scotland,,,Keith,LD,Grampian,DIST,S12000020,Moray,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000046,Moray,S15000001,Scotland,S23000009,Scotland,3473410853862.0,347341.0,853862.0,NJ4753,57.571725,-2.882038,Scottish Gaelic,"Likely derives from Scottish Gaelic elements, possibly containing 'pàirt' (part/portion) or similar Gaelic root. The '-nick' ending could represent a diminutive or locative suffix, though the exact etymology is unclear without more geographical context.",Medium
35914,44894,IPN0047155,Methven,Methven,0,LOC,Perthshire,Perth,Tayside,Perth and Kinross,Scotland,,,Perth,LD,Tayside,DIST,S12000048,Perth and Kinross,CA,,,,S08000030,Tayside,,,S99999999,,,,,S14000050,Ochil and South Perthshire,S15000001,Scotland,S23000009,Scotland,3025250725914.0,302525.0,725914.0,NO0225,56.415344,-3.581518,Brittonic,"Derives from Brittonic/P-Celtic 'medion' meaning 'middle' + 'nemeton' meaning 'sacred grove' or 'sanctuary'. This reflects pre-Gaelic Pictish/Brittonic settlement patterns in what is likely Perthshire, indicating an ancient sacred site.",High
29120,36494,IPN0038341,Kilninian,Kilninian,0,LOC,Argyllshire,Argyll,Strathclyde,Argyll and Bute,Scotland,,,Mull,LD,Strathclyde,DIST,S12000035,Argyll and Bute,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000005,Argyll and Bute,S15000001,Scotland,S23000009,Scotland,1398470745729.0,139847.0,745729.0,NM3945,56.531334,-6.23244,Scottish Gaelic,"Contains the Gaelic prefix 'Kil-' (from 'cill' meaning church/cell), followed by 'ninian' referring to Saint Ninian, a 5th century missionary. This follows the common Gaelic pattern of church dedications to saints, typical of early Christian settlement in Scotland.",High
15012,18901,IPN0019833,Darnick,Darnick,0,LOC,Roxburghshire,Roxburgh,Borders,"Roxburgh, Ettrick and Lauderdale",Scotland,,,Melrose,LD,Borders,DIST,S12000026,Scottish Borders,CA,,,,S08000016,Borders,,,S99999999,,,,,S14000008,"Berwickshire, Roxburgh and Selkirk",S15000001,Scotland,S23000009,Scotland,3532530634157.0,353253.0,634157.0,NT5334,55.598776,-2.74342,Scots,Contains the Germanic/Anglo-Saxon suffix '-wick' (meaning settlement or dwelling place) combined with 'Darn-' which likely derives from Middle English/Scots 'derne' meaning hidden or secret. This reflects Anglo-Saxon settlement patterns in the Scottish Borders region.,High
37654,46978,IPN0049321,Muthill,Muthill,0,LOC,Perthshire,Perth,Tayside,Perth and Kinross,Scotland,,,Central,LD,Tayside,DIST,S12000048,Perth and Kinross,CA,,,,S08000030,Tayside,,,S99999999,,,,,S14000050,Ochil and South Perthshire,S15000001,Scotland,S23000009,Scotland,2867960717031.0,286796.0,717031.0,NN8617,56.332068,-3.832487,Scottish Gaelic,"Likely derives from Gaelic 'Maothail' meaning 'soft place' or 'marshy ground', from 'maoth' (soft/tender) and the locative suffix. The initial 'Mut-' represents the anglicized form of the Gaelic original, common in Perthshire place names where Gaelic was gradually replaced by Scots.",Medium
306,398,IPN0000435,Achnacarry,Achnacarry,0,LOC,Inverness-shire,Inverness,Highland,Inverness,Scotland,,,Lochaber,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,2175260787906.0,217526.0,787906.0,NN1787,56.946307,-5.001556,Scottish Gaelic,Contains Gaelic 'achadh' (field) + 'carragh' (standing stone/pillar). The 'Achna-' prefix is a common Gaelic toponymic element meaning 'field of'. This follows typical Highland Gaelic naming patterns for describing landscape features.,High
13547,17173,IPN0018038,Cranhill,Cranhill,0,LOC,Lanarkshire,City of Glasgow,Strathclyde,City of Glasgow,Scotland,,,Glasgow,LD,Strathclyde,DIST,S12000049,Glasgow City,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000030,Glasgow East,S15000001,Scotland,S23000009,Scotland,2645190665779.0,264519.0,665779.0,NS6465,55.86608,-4.166497,Scots,"Compound of 'cran' (crane, the bird) + 'hill'. While 'cran' has Germanic roots, this formation follows Scots linguistic patterns common in Lowland Scotland. The straightforward descriptive nature suggests Scots rather than Gaelic origin, though some Celtic influence cannot be ruled out.",Medium
16123,20303,IPN0021329,Dreghorn,Dreghorn,0,LOC,Midlothian,City of Edinburgh,Lothian,City of Edinburgh,Scotland,,,Edinburgh,LD,Lothian,DIST,S12000036,City of Edinburgh,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000025,Edinburgh South West,S15000001,Scotland,S23000009,Scotland,3226440668682.0,322644.0,668682.0,NT2268,55.905001,-3.238858,Scots,"Contains Old English/Germanic 'drēag' (dry) + 'horn' (projecting ridge/spur of land). This follows typical Anglo-Saxon toponymic patterns that entered Scots. The '-horn' element is characteristic of Germanic settlement naming in southern Scotland, describing topographical features.",High
20981,26418,IPN0027753,Gillen,Gillen,0,LOC,Inverness-shire,Inverness,Highland,Ross and Cromarty,Scotland,,,Skye,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1267330859764.0,126733.0,859764.0,NG2659,57.545116,-6.568904,Scottish Gaelic,"Likely derives from Scottish Gaelic 'gilean' (lads, young men) or personal name 'Gille' (servant/devotee). The -en ending could represent a locative or diminutive form. Common Gaelic naming pattern in Highland regions.",Medium
49993,63010,IPN0066175,Stcatherines,St Catherines,0,LOC,Argyllshire,Argyll,Strathclyde,Argyll and Bute,Scotland,,,Cowal,LD,Strathclyde,DIST,S12000035,Argyll and Bute,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000005,Argyll and Bute,S15000001,Scotland,S23000009,Scotland,2121720707458.0,212172.0,707458.0,NN1207,56.222473,-5.03106,English,"Clearly English origin meaning 'Saint Catherine's', referring to a religious dedication. The 'St' prefix indicates Christian nomenclature, likely marking a church, chapel, or settlement associated with Saint Catherine. Standard English hagiotoponomy.",High
35742,44677,IPN0046924,Memus,Memus,0,LOC,Angus,Angus,Tayside,Angus,Scotland,,,Kirriemuir,LD,Tayside,DIST,S12000041,Angus,CA,,,,S08000030,Tayside,,,S99999999,,,,,S14000004,Angus,S15000001,Scotland,S23000009,Scotland,3426280759085.0,342628.0,759085.0,NO4259,56.719889,-2.939003,Unsure,"Obscure origin with limited clear linguistic markers. Could potentially be pre-Celtic substrate, corrupted Gaelic, or heavily altered Pictish. The -us ending is unusual for Scottish toponymy and doesn't fit standard Celtic, Norse, or Germanic patterns. Requires specific local historical research.",Low
17505,22132,IPN0023300,Eckford,Eckford,0,LOC,Roxburghshire,Roxburgh,Borders,"Roxburgh, Ettrick and Lauderdale",Scotland,,,Kelso,LD,Borders,DIST,S12000026,Scottish Borders,CA,,,,S08000016,Borders,,,S99999999,,,,,S14000008,"Berwickshire, Roxburgh and Selkirk",S15000001,Scotland,S23000009,Scotland,3709260626188.0,370926.0,626188.0,NT7026,55.528554,-2.46213,English,Eckford combines 'Ecg' (Old English personal name meaning 'edge/sword') with 'ford' (river crossing). This follows typical Anglo-Saxon toponymic patterns where personal names combine with landscape features. The name indicates English settlement along the Anglo-Scottish border region.,High
34466,43015,IPN0045148,Lundinlinks,Lundin Links,0,LOC,Fife,Fife,Fife,Fife,Scotland,,,St Andrews,LD,Fife,DIST,S12000047,Fife,CA,,,,S08000029,Fife,,,S99999999,,,,,S14000049,North East Fife,S15000001,Scotland,S23000009,Scotland,3410390702701.0,341039.0,702701.0,NO4102,56.213212,-2.952196,Scots,"Lundinlinks is a compound of 'Lundin' (from Scots/Germanic 'lund' meaning grove or wood) and 'links' (Scots term for sandy coastal land/golf course terrain). This reflects Scots linguistic development in the Fife coastal area, where such terminology for coastal topography became standardized.",High
48023,59868,IPN0062852,Shettleston,Shettleston,0,LOC,Lanarkshire,City of Glasgow,Strathclyde,City of Glasgow,Scotland,,,Glasgow,LD,Strathclyde,DIST,S12000049,Glasgow City,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000030,Glasgow East,S15000001,Scotland,S23000009,Scotland,2644480664096.0,264448.0,664096.0,NS6464,55.85095,-4.166789,Scots,"Shettleston contains 'Shettles' (Scots term for temporary huts or shelters, from Old Norse 'skáli') combined with English '-ton' (settlement). This represents typical Scots linguistic adaptation of Norse terminology with English settlement suffixes, common in Glasgow area place names.",High
56800,70950,IPN0074419,Valleyfield,Valleyfield,0,LOC,Midlothian,Midlothian,Lothian,Midlothian,Scotland,,,Penicuik,LD,Lothian,DIST,S12000019,Midlothian,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000045,Midlothian,S15000001,Scotland,S23000009,Scotland,3238460659797.0,323846.0,659797.0,NT2359,55.825382,-3.21714,English,"Compound name combining standard English elements 'valley' + 'field'. This is a straightforward descriptive toponym referring to a field in a valley, typical of English naming patterns. The elements show no Celtic or Norse influence.",High
